0,0.999998081749029
0,0.999864582557679
0,0.998897608716189
0,0.99674604713392
0,0.992942356764068
0,0.986232775029267
0,0.974819749400655
0,0.955875763547575
0,0.925290461170898
0,0.877286862432161
0,0.806539813334591
0,0.707959093975194
0,0.584167342283371
1,0.553542310966139
1,0.687495720278463
1,0.800666322860334
1,0.885859950913176
1,0.943810595477798
1,0.99700207892607
1,0.994929351754507
1,0.991490839784425
1,0.985842604831013
1,0.976674887208562
1,0.962020989280901
1,0.939074704888565
1,0.904149660305348
1,0.853051395397479
1,0.78222676687145
1,0.690812311652495
1,0.58279883795187
2,0.5313914486434
2,0.641508369199527
2,0.736904942051827
2,0.812510009655705
2,0.868115827642613
2,0.906433310581318
2,0.931075750001707
2,0.94533003746079
2,0.951677209553396
2,0.951741903205131
2,0.946412210051583
2,0.935996032060171
2,0.920366679815379
2,0.89909430816338
2,0.871577273693411
2,0.837190522589012
2,0.79546122411952
2,0.746265767411717
2,0.690018808585935
2,0.627802120319468
2,0.561373456435896
3,0.503607598479349
3,0.570068416618123
3,0.633114362953647
3,0.690704729307447
3,0.741422446761293
3,0.78451512689103
3,0.819808533237835
3,0.847549181227232
3,0.868232399186495
3,0.882453810029348
3,0.890800854567951
3,0.893785457816529
3,0.89181110933028
3,0.885165595977758
3,0.874031683244525
3,0.85851009532218
3,0.838650984964127
3,0.814491174994421
3,0.786094669248005
3,0.753593397936185
3,0.717224200267172
3,0.677357144983197
3,0.634510040499344
3,0.589344924348809
3,0.542644675380555
4,0.503862625136356
4,0.551268704920567
4,0.597542214630789
4,0.641937818824756
4,0.68383849474966
4,0.722782012241617
4,0.758469086398252
4,0.790755427328558
4,0.819632024627039
4,0.845198723174079
4,0.867635715383214
4,0.887176465362467
4,0.904084264463179
4,0.918633431347349
